,연관키워드,월간검색수_PC,월간검색수_모바일,월평균클릭수_PC,월평균클릭수_모바일,월평균클릭률_PC,월평균클릭률_모바일,월평균노출광고수,경쟁정도
2695,패딩부츠,1920.0,15800.0,3.4,16.9,0.19,0.12,15,3
2705,겨울부츠,1460.0,10900.0,6.0,87.6,0.43,0.84,15,3
2712,털크록스,14200.0,177600.0,68.5,2557.4,0.5,1.52,15,3
2715,겨울사무실슬리퍼,1230.0,2300.0,6.9,22.3,0.59,1.03,15,3
2729,사무실겨울슬리퍼,1490.0,2260.0,6.3,13.6,0.44,0.63,15,3
2730,사무실털슬리퍼,2020.0,3880.0,8.9,39.2,0.45,1.05,15,3
2731,사무실털실내화,2350.0,5370.0,8.0,30.4,0.35,0.59,15,3
2738,패딩슬리퍼,5110.0,38900.0,15.6,149.0,0.32,0.4,15,3
2740,부츠,7950.0,86200.0,66.6,899.9,0.89,1.11,15,3
2765,남성스니커즈,3900.0,22500.0,26.8,191.5,0.74,0.92,15,3
2783,베어파우털슬리퍼,1270.0,11600.0,6.3,137.6,0.52,1.24,15,3
2785,베어파우,6950.0,70900.0,29.9,896.0,0.45,1.32,15,3
2786,베어파우모카신,1180.0,19400.0,4.3,109.2,0.38,0.58,15,3
2787,베어파우슬리퍼,3450.0,57400.0,9.5,346.5,0.29,0.63,15,3
2797,스투시비니,1710.0,18300.0,4.7,104.6,0.29,0.61,15,3
2825,테니스,9860.0,56400.0,15.8,233.5,0.17,0.45,15,3
2828,겨울운동화,2870.0,17800.0,12.5,92.3,0.46,0.55,15,3
2830,군화,1290.0,6600.0,14.3,158.3,1.19,2.6,15,3
2854,서류가방,4330.0,15700.0,22.3,121.3,0.55,0.83,15,3
2855,더플백,3220.0,14500.0,5.3,63.9,0.18,0.47,15,3
2856,여성스니커즈,2610.0,26800.0,24.5,203.5,0.99,0.82,15,3
2861,여자운동화,2240.0,18700.0,10.0,148.8,0.48,0.86,15,3
2862,커플운동화,1540.0,9700.0,4.4,71.6,0.31,0.78,15,3
2874,방한화,9010.0,46200.0,53.7,924.3,0.62,2.08,15,3
2875,남자스니커즈,4280.0,23200.0,24.5,169.8,0.62,0.79,15,3
2877,슬립온,5140.0,42200.0,28.4,264.7,0.59,0.69,15,3
2886,실내슬리퍼,4570.0,24100.0,20.1,192.3,0.47,0.86,15,3
2888,방한실내화,1050.0,3960.0,4.7,29.7,0.46,0.79,15,3
2894,스니커즈,13500.0,102500.0,49.4,553.8,0.39,0.59,15,3
2921,크록스털,10900.0,137600.0,53.3,1010.9,0.5,0.76,15,3
2930,패딩슈즈,2050.0,18300.0,7.1,97.1,0.36,0.55,15,3
2939,여자스니커즈,2030.0,24700.0,16.4,185.0,0.87,0.82,15,3
2946,폴로목도리,5810.0,58000.0,29.7,446.4,0.53,0.8,15,3
2970,크록스,82800.0,693900.0,220.2,3707.4,0.29,0.58,15,3
2971,크록스바야밴드,1980.0,28200.0,8.6,180.5,0.47,0.69,15,3
2973,지센,5410.0,33500.0,33.5,332.5,0.66,1.07,15,3
2974,크록스슬리퍼,6110.0,67200.0,39.3,1172.8,0.69,1.91,15,3
2975,금강제화,15300.0,71000.0,87.0,757.8,0.61,1.16,15,3
2980,크록스지비츠,5850.0,55800.0,23.7,704.5,0.43,1.37,15,3
2983,닥스,17100.0,91800.0,88.6,1181.3,0.56,1.39,15,3
2989,털크록스,14200.0,177600.0,68.5,2557.4,0.5,1.52,15,3
2991,크록스클래식라인드클로그,1220.0,8230.0,10.1,29.4,0.86,0.38,15,3
2992,커터앤벅,1240.0,13900.0,11.1,203.5,0.95,1.62,15,3
2994,크록스털,10900.0,137600.0,53.3,1010.9,0.5,0.76,15,3
2997,모조에스핀,5760.0,57500.0,10.1,82.3,0.19,0.16,15,3
2998,JDX,4920.0,19400.0,9.0,79.1,0.2,0.44,15,3
2999,크록스클로그,1180.0,11800.0,5.7,52.0,0.52,0.48,15,3
3000,그녀희제,4140.0,14600.0,50.7,213.6,1.3,1.58,15,3
3002,헤지스,22400.0,112300.0,113.6,1158.7,0.54,1.12,15,3
3008,크록스겨울,1250.0,7620.0,11.0,121.5,0.94,1.73,15,3
3011,겨울크록스,3660.0,35100.0,13.8,326.0,0.4,0.99,15,3
3015,크록스털신,1620.0,15600.0,9.5,151.2,0.61,1.04,15,3
3039,크록스라이트라이드,1790.0,14900.0,6.5,208.0,0.39,1.5,15,3
3044,크록스부츠,1570.0,22000.0,4.7,143.7,0.32,0.68,15,3
3047,크록스사이즈,1870.0,11700.0,1.9,41.0,0.11,0.38,15,3
3069,잭오랜턴,5040.0,29700.0,2.3,96.7,0.05,0.35,15,3
3110,네파키즈,2350.0,23800.0,31.2,423.7,1.4,1.9,15,3
3119,크록스키즈,1400.0,24900.0,9.5,341.3,0.72,1.47,15,3
3123,행텐주니어,1020.0,11900.0,3.5,71.8,0.36,0.65,15,3
3124,엄마옷데드라,1910.0,10700.0,45.9,162.4,2.66,1.68,15,3
3133,김여사,1930.0,9040.0,98.5,156.0,5.4,1.88,15,3
3134,페이퍼플레인,1680.0,8610.0,5.3,62.1,0.33,0.77,15,3
3136,더아이잗,1670.0,14400.0,7.5,136.5,0.48,1.01,15,3
3142,아이스비스킷,4250.0,73900.0,19.2,855.5,0.48,1.25,15,3
3145,락포트,11400.0,59200.0,26.1,188.2,0.25,0.35,15,3
3150,도이터,2280.0,6650.0,2.3,41.4,0.11,0.68,15,3
3154,MLB키즈,5260.0,90500.0,16.5,600.3,0.34,0.71,15,3
3157,첨이첨이,1190.0,9920.0,2.9,44.0,0.27,0.48,15,3
3158,지프,23600.0,112200.0,15.8,330.8,0.08,0.33,15,3
3159,제이앤제나,1220.0,8800.0,3.3,25.7,0.28,0.32,6,2
3162,프레드페리,4310.0,26000.0,7.1,63.5,0.18,0.27,15,3
3171,쥬시쥬디,3920.0,47600.0,36.3,883.0,0.99,2.0,15,3
3173,비키,1710.0,14200.0,5.4,58.5,0.34,0.44,15,3
3178,앤드지,5810.0,22400.0,10.4,109.7,0.19,0.53,15,3
3199,크록스털슬리퍼,4350.0,32800.0,29.4,466.5,0.72,1.53,15,3
3211,트루젠,1540.0,5250.0,4.4,14.3,0.31,0.3,15,3
3212,올젠바지,1020.0,8160.0,4.6,71.8,0.48,0.95,15,3
3213,폴햄,18900.0,108700.0,28.1,374.0,0.16,0.37,15,3
3228,머렐,5460.0,27100.0,25.7,214.3,0.51,0.89,15,3
3229,SATIN,1110.0,3780.0,1.1,8.9,0.11,0.26,15,3
3234,파크랜드,10900.0,40100.0,50.8,484.3,0.51,1.32,15,3
3310,금강제화세일,2020.0,10000.0,29.6,259.9,1.51,2.71,15,3
3325,시티즌,2670.0,9250.0,3.5,42.0,0.14,0.49,15,3
3327,블랙야크트레킹화,1400.0,10500.0,8.1,135.9,0.62,1.41,15,3
3328,올리비아로렌,6950.0,67300.0,80.5,1197.7,1.23,1.91,15,3
3335,블랙야크바람막이,1270.0,9180.0,9.9,71.3,0.86,0.87,15,3
3351,ANDZ,1950.0,10000.0,4.4,66.8,0.24,0.72,15,3
3358,MINIMUM,1240.0,2770.0,0.9,17.6,0.08,0.69,12,2
3364,탑텐,175000.0,1003900.0,73.7,32.7,0.05,0.01,15,3
3373,JDX남성골프웨어,2300.0,11900.0,16.7,171.3,0.77,1.56,15,3
3383,지오지아,16400.0,65600.0,8.4,6.7,0.06,0.02,15,3
3425,나이키운동화,33700.0,376300.0,234.4,4568.4,0.74,1.31,15,3
3426,나이키런닝화,5920.0,52500.0,18.7,296.0,0.34,0.61,15,3
3427,나이키러닝화,2640.0,17500.0,17.2,102.8,0.69,0.64,15,3
3428,나이키아울렛,2310.0,16500.0,27.3,416.4,1.27,2.74,15,3
3429,나이키골프화,7060.0,61700.0,41.5,704.7,0.63,1.24,15,3
3430,나이키신발,8860.0,87900.0,59.1,855.5,0.71,1.05,15,3
3431,나이키사카이,3870.0,34400.0,24.7,407.7,0.68,1.29,15,3
3432,운동화,25400.0,173800.0,139.8,1470.6,0.59,0.91,15,3
3433,나이키골프,7850.0,54000.0,27.5,312.2,0.38,0.63,15,3
3434,나이키조던,5240.0,62700.0,26.7,837.6,0.55,1.45,15,3
3435,나이키킬샷2,1610.0,16200.0,16.9,339.6,1.12,2.31,15,3
3436,나이키덩크,3530.0,24500.0,40.5,369.9,1.22,1.63,15,3
3439,나이키에어맥스,8810.0,102100.0,32.6,713.5,0.4,0.75,15,3
3440,나이키킬샷,3090.0,22700.0,24.2,402.6,0.83,1.92,15,3
3441,피스마이너스원,3140.0,18100.0,5.4,79.5,0.19,0.48,15,3
3443,나이키패딩,8140.0,93400.0,20.9,384.8,0.27,0.43,15,3
3445,나이키에어맥스95,1450.0,10500.0,8.7,116.0,0.64,1.2,15,3
3446,나이키농구화,2040.0,15200.0,28.9,294.6,1.49,2.07,15,3
3447,나이키온라인스토어,119500.0,1103500.0,1717.0,16748.0,1.55,1.64,1,1
3449,스니커즈,13500.0,102500.0,49.4,553.8,0.39,0.59,15,3
3450,나이키양말,6930.0,58500.0,32.3,1105.1,0.5,2.02,15,3
3452,나이키스투시,1210.0,9770.0,2.9,129.9,0.25,1.44,15,3
3456,나이키롱패딩,2790.0,25900.0,25.5,131.5,0.96,0.53,15,3
3457,나이키트레이닝복,1910.0,10900.0,12.1,125.5,0.68,1.26,15,3
3459,남성운동화,3470.0,19300.0,20.8,188.3,0.64,1.04,15,3
3460,신발,12700.0,78600.0,66.3,586.9,0.56,0.81,15,3
3461,나이키트레이닝복세트,4270.0,38800.0,35.2,270.3,0.88,0.76,15,3
3463,나이키후드티,5850.0,71300.0,14.7,540.0,0.27,0.83,15,3
3471,우븐,1340.0,3320.0,0.0,0.0,0.0,0.0,3,3
3473,운동화끈,1660.0,10900.0,13.4,139.8,0.86,1.39,15,3
3506,나이키등산화,1430.0,11400.0,8.1,127.3,0.6,1.19,15,3
3537,나이키와플,1900.0,15000.0,7.3,149.6,0.41,1.08,15,3
3682,신발브랜드,1610.0,8750.0,10.1,82.3,0.67,1.02,15,3
3695,남성스니커즈,3900.0,22500.0,26.8,191.5,0.74,0.92,15,3
3703,남자스니커즈,4280.0,23200.0,24.5,169.8,0.62,0.79,15,3
3710,남자단화,1750.0,9790.0,7.2,71.5,0.44,0.79,15,3
3752,아키클래식운동화,1540.0,17700.0,10.0,519.9,0.68,3.13,15,3
3759,발편한운동화,2700.0,23500.0,22.1,512.9,0.86,2.35,15,3
3838,나이키여성운동화,2410.0,27700.0,23.5,390.9,1.03,1.53,15,3
3846,나이키바지,3110.0,34400.0,17.5,305.3,0.6,0.96,15,3
3847,나이키베이퍼맥스,1680.0,15700.0,12.3,254.5,0.79,1.75,15,3
3854,나이키코르테즈,5000.0,50500.0,60.5,1177.5,1.29,2.55,15,3
3855,나이키테크팩,1910.0,21700.0,9.8,109.7,0.55,0.55,15,3
3860,나이키트레이닝바지,1890.0,17500.0,9.9,99.2,0.56,0.61,15,3
3861,나이키운동복,1230.0,8290.0,9.3,91.0,0.8,1.18,15,3
3863,나이키백팩,2620.0,27400.0,13.9,171.0,0.57,0.68,15,3
3864,나이키에어맥스90,1580.0,12900.0,9.1,118.5,0.62,0.99,15,3
3865,나이키레깅스,1190.0,11200.0,7.4,105.5,0.67,1.01,15,3
3890,나이키덩크로우,6380.0,85000.0,56.3,1318.4,0.94,1.66,15,3
3892,나이키점퍼,1350.0,16200.0,5.7,56.1,0.46,0.38,15,3
3894,나이키에어포스107,2530.0,23000.0,23.3,354.1,0.99,1.67,15,3
3895,나이키에어맥스97,5290.0,54600.0,44.3,599.0,0.89,1.18,15,3
3896,나이키조거팬츠,4270.0,42300.0,25.8,313.3,0.64,0.8,15,3
3898,나이키뽀글이,1540.0,21100.0,9.9,125.2,0.67,0.63,13,2
3911,나이키맨투맨,8690.0,100400.0,29.6,552.5,0.37,0.6,15,3
3919,나이키드라이핏,1030.0,5480.0,4.9,66.6,0.52,1.31,15,3
3925,나이키윈드러너,1080.0,8460.0,3.3,42.1,0.33,0.56,15,3
3931,조던신발,1200.0,15900.0,9.6,345.6,0.85,2.34,15,3
3939,나이키줌보메로5,1180.0,8010.0,15.6,317.0,1.35,4.09,13,2
3945,덩크,1010.0,6020.0,6.6,55.5,0.69,0.99,15,3
3946,맥스97,1260.0,9080.0,11.4,105.5,0.96,1.26,15,3
3984,나이키리액트,1380.0,11800.0,3.7,48.7,0.29,0.44,15,3
3988,나이키에어,2440.0,22600.0,9.7,154.4,0.43,0.74,15,3
3998,나이키우븐팬츠,1030.0,7140.0,3.8,14.1,0.4,0.22,15,3
4013,나이키후리스,6060.0,78600.0,16.7,540.7,0.29,0.73,15,3
4039,나이키경량패딩,3030.0,29200.0,11.1,41.6,0.39,0.15,15,3
4050,폴로셔츠,5340.0,41500.0,38.3,472.3,0.77,1.27,15,3
4051,나이키후드,2320.0,17700.0,8.1,266.2,0.38,1.63,15,3
4065,코르테즈,1860.0,16200.0,17.7,440.8,1.01,2.96,15,3
4069,나이키모자,5430.0,66400.0,26.4,694.5,0.53,1.12,15,3
4072,나이키스우시,1500.0,11800.0,3.9,48.7,0.28,0.45,15,3
4083,덩크로우,3120.0,27400.0,36.8,774.0,1.25,3.04,15,3
4087,나이키테일윈드,1550.0,8610.0,8.8,143.4,0.61,1.81,15,3
4097,네파후리스,2450.0,28100.0,6.3,94.3,0.27,0.36,15,3
4104,에어팟3,5950.0,25500.0,25.3,304.0,0.46,1.29,15,3
4106,나이키NRG,1240.0,5550.0,9.5,4.0,0.81,0.08,12,2
4114,나이키힙색,2020.0,21400.0,6.9,63.7,0.36,0.33,15,3
4118,에어팟,41100.0,223000.0,87.5,2119.8,0.23,1.02,15,3
4121,나이키반바지,1310.0,9400.0,6.1,142.6,0.5,1.66,15,3
4127,나이키숏패딩,2530.0,29900.0,12.3,164.5,0.51,0.58,15,3
4128,조던,5190.0,46700.0,15.7,530.8,0.33,1.23,15,3
4141,베이퍼맥스,1480.0,11600.0,9.2,206.3,0.66,1.93,15,3
4165,운동화,25400.0,173800.0,139.8,1470.6,0.59,0.91,15,3
4166,나이키운동화,33700.0,376300.0,234.4,4568.4,0.74,1.31,15,3
4168,로퍼,8380.0,70500.0,27.1,531.8,0.35,0.82,15,3
4169,신발,12700.0,78600.0,66.3,586.9,0.56,0.81,15,3
4170,명품신발,1260.0,11000.0,10.3,190.9,0.88,1.87,15,3
4172,여성운동화,5070.0,52900.0,49.5,607.6,1.04,1.24,15,3
4173,런닝화,8020.0,55100.0,50.3,567.0,0.66,1.11,15,3
4175,나이키신발,8860.0,87900.0,59.1,855.5,0.71,1.05,15,3
4176,백팩,18200.0,123400.0,77.4,825.5,0.46,0.72,15,3
4178,스니커즈,13500.0,102500.0,49.4,553.8,0.39,0.59,15,3
4179,남성트레이닝세트,2030.0,12700.0,16.6,90.0,0.87,0.77,15,3
4181,슬립온,5140.0,42200.0,28.4,264.7,0.59,0.69,15,3
4182,샌들,1720.0,8360.0,7.7,37.0,0.49,0.48,15,3
4183,아웃도어프로덕트,3860.0,28800.0,43.4,535.6,1.19,2.01,15,3
4184,트레이닝복,6760.0,55700.0,43.2,505.8,0.69,0.99,15,3
4185,레깅스,7930.0,56100.0,119.5,1210.1,1.6,2.3,15,3
4186,여자스니커즈,2030.0,24700.0,16.4,185.0,0.87,0.82,15,3
4187,나이키킬샷2,1610.0,16200.0,16.9,339.6,1.12,2.31,15,3
4188,남자운동화,5480.0,33900.0,41.6,355.8,0.81,1.13,15,3
4189,다이얼운동화,1620.0,10500.0,13.1,184.7,0.86,1.87,15,3
4192,후드집업,12900.0,106600.0,37.2,722.2,0.31,0.75,15,3
4193,남자스니커즈,4280.0,23200.0,24.5,169.8,0.62,0.79,15,3
4194,필라테스복,4310.0,45400.0,159.3,2077.7,3.91,4.88,15,3
4195,트레이닝세트,5970.0,69700.0,41.1,820.9,0.74,1.27,15,3
4196,남성스니커즈,3900.0,22500.0,26.8,191.5,0.74,0.92,15,3
4197,후드티,24400.0,186900.0,75.0,1149.2,0.33,0.67,15,3
4198,여성트레이닝세트,3130.0,21100.0,22.9,274.3,0.77,1.4,15,3
4200,스포츠브랜드,2560.0,10400.0,11.1,86.9,0.46,0.89,15,3
4201,버킷햇,8420.0,69600.0,32.7,762.0,0.42,1.18,15,3
4202,러닝화,3820.0,21300.0,18.1,235.5,0.51,1.19,15,3
4204,남성운동화,3470.0,19300.0,20.8,188.3,0.64,1.04,15,3
4207,나이키킬샷,3090.0,22700.0,24.2,402.6,0.83,1.92,15,3
4208,조거팬츠,15600.0,140200.0,90.4,1529.5,0.62,1.18,15,3
4209,여성스니커즈,2610.0,26800.0,24.5,203.5,0.99,0.82,15,3
4210,신발사이트,1900.0,9470.0,53.6,448.3,2.98,5.09,15,3
4213,키높이스니커즈,2520.0,25800.0,40.8,284.8,1.71,1.2,15,3
4215,슬리퍼,19900.0,99700.0,72.1,818.3,0.39,0.88,15,3
4216,운동복,5530.0,32600.0,87.3,1368.8,1.69,4.51,15,3
4217,어글리슈즈,3620.0,27000.0,21.3,502.9,0.63,2.01,15,3
4219,키높이운동화,3420.0,40800.0,50.5,562.5,1.57,1.5,15,3
4221,티셔츠,4830.0,27700.0,8.9,78.0,0.2,0.31,15,3
4222,발편한운동화,2700.0,23500.0,22.1,512.9,0.86,2.35,15,3
4224,요가복,8350.0,77900.0,290.5,3970.6,3.67,5.44,15,3
4225,여자운동화,2240.0,18700.0,10.0,148.8,0.48,0.86,15,3
4226,남자트레이닝복,2240.0,12200.0,22.9,142.0,1.1,1.26,15,3
4228,운동화추천,2420.0,13100.0,13.0,122.0,0.57,1.0,15,3
4229,커플신발,1480.0,9800.0,5.3,63.1,0.39,0.69,15,3
4230,남자단화,1750.0,9790.0,7.2,71.5,0.44,0.79,15,3
4231,커플운동화,1540.0,9700.0,4.4,71.6,0.31,0.78,15,3
4235,남성신발,1590.0,5590.0,16.6,38.5,1.11,0.74,15,3
4238,여성슬립온,1310.0,13300.0,13.1,57.8,1.06,0.47,15,3
4242,윈드브레이커,7120.0,36100.0,5.3,108.3,0.08,0.32,15,3
4247,남자신발,4780.0,22000.0,31.0,232.3,0.69,1.13,15,3
4249,치마,2030.0,17700.0,7.3,73.6,0.39,0.45,15,3
4251,런닝화추천,1750.0,7610.0,5.5,88.6,0.33,1.25,15,3
4253,여성로퍼,6100.0,67800.0,54.7,595.3,0.96,0.96,15,3
4256,아키클래식운동화,1540.0,17700.0,10.0,519.9,0.68,3.13,15,3
4257,여성구두,3420.0,29400.0,74.6,489.8,2.33,1.81,15,3
4261,볼캡,3380.0,21400.0,8.2,149.5,0.26,0.76,15,3
4263,나이키런닝화,5920.0,52500.0,18.7,296.0,0.34,0.61,15,3
4264,여성신발,2090.0,13500.0,50.3,262.3,2.56,2.09,15,3
4266,정장구두,1210.0,5180.0,4.4,29.6,0.39,0.62,15,3
4304,러닝화추천,1230.0,5130.0,5.2,51.8,0.46,1.08,15,3
4316,헬스운동화,1260.0,8590.0,5.9,99.6,0.48,1.24,15,3
4490,발볼넓은운동화,1840.0,13300.0,12.7,196.5,0.73,1.58,15,3
4494,운동화끈,1660.0,10900.0,13.4,139.8,0.86,1.39,15,3
4496,우븐,1340.0,3320.0,0.0,0.0,0.0,0.0,3,3
4500,나이키등산화,1430.0,11400.0,8.1,127.3,0.6,1.19,15,3
4569,나이키와플,1900.0,15000.0,7.3,149.6,0.41,1.08,15,3
4641,커플템,1060.0,7280.0,1.3,37.7,0.14,0.55,15,3
4656,워킹화,4020.0,20600.0,19.5,217.8,0.52,1.13,15,3
4676,신발브랜드,1610.0,8750.0,10.1,82.3,0.67,1.02,15,3
4782,키높이깔창,2310.0,15200.0,8.1,161.5,0.38,1.15,15,3
4851,여성트레킹화,1540.0,11600.0,11.3,171.3,0.77,1.6,15,3
4866,프리미엄스니커즈,2270.0,7090.0,3.3,1.9,0.16,0.03,15,3
4873,경등산화,1290.0,4560.0,3.5,44.3,0.29,1.05,15,3
4877,블랙야크등산화,2720.0,20900.0,14.6,292.8,0.57,1.51,15,3
4880,네파트레킹화,1240.0,13000.0,11.1,186.8,0.94,1.54,15,3
4881,네파등산화,2410.0,19100.0,11.3,304.5,0.5,1.71,15,3
4884,블랙야크트레킹화,1400.0,10500.0,8.1,135.9,0.62,1.41,15,3
4981,겨울운동화,2870.0,17800.0,12.5,92.3,0.46,0.55,15,3
4984,김영주골프,1320.0,9090.0,13.8,240.0,1.08,2.8,15,3
5036,남자트레킹화,2050.0,7150.0,14.3,124.0,0.75,1.88,15,3
5052,페니로퍼,1290.0,6690.0,1.6,16.7,0.14,0.28,15,3
5102,역도화,1620.0,7340.0,8.3,138.4,0.55,2.02,15,3
5120,여자신발,1290.0,8530.0,17.7,163.5,1.46,2.07,15,3
5123,스웨이드로퍼,2450.0,25600.0,5.5,9.0,0.24,0.04,15,3
5137,드라이빙슈즈,1900.0,15200.0,3.5,65.3,0.2,0.47,15,3
5139,여성단화,1790.0,19900.0,13.2,164.5,0.79,0.9,15,3
5161,14K목걸이,4030.0,43300.0,61.1,747.9,1.62,1.86,15,3
5162,깔창,4750.0,24500.0,15.9,173.0,0.37,0.77,15,3
5163,키높이깔창,2310.0,15200.0,8.1,161.5,0.38,1.15,15,3
5164,신발깔창,2810.0,17000.0,20.9,200.5,0.8,1.26,15,3
5167,기능성깔창,1400.0,7040.0,11.7,113.4,0.88,1.71,15,3
5168,남자신발,4780.0,22000.0,31.0,232.3,0.69,1.13,15,3
5170,족저근막염신발,1600.0,13100.0,15.1,542.9,1.0,4.45,15,3
5171,더비슈즈,5130.0,23500.0,10.7,125.7,0.23,0.58,15,3
5173,남자로퍼,5200.0,24500.0,20.7,148.0,0.43,0.66,15,3
5194,첼시부츠,8270.0,74500.0,24.3,353.8,0.32,0.5,15,3
5216,평발깔창,1160.0,7530.0,9.5,211.2,0.86,3.02,15,3
5220,발편한슬리퍼,1140.0,6460.0,11.1,140.4,1.05,2.35,15,3
5222,시다스,1030.0,3180.0,3.2,40.0,0.33,1.35,13,2
5230,남자첼시부츠,2090.0,9280.0,9.4,88.8,0.48,1.02,15,3
5232,족저근막염슬리퍼,2040.0,12800.0,26.4,448.8,1.38,3.8,15,3
5321,편한신발,1190.0,8730.0,11.7,153.7,1.05,1.92,15,3
5430,족저근막,1180.0,1170.0,0.3,5.5,0.03,0.51,15,3
5440,발바닥통증,4360.0,57300.0,4.5,279.3,0.11,0.53,15,3
5443,발뒤꿈치패드,1320.0,14200.0,3.9,86.2,0.31,0.62,15,3
5568,워킹화,4020.0,20600.0,19.5,217.8,0.52,1.13,15,3
5578,무지개물고기,1470.0,5570.0,0.6,19.0,0.05,0.37,11,2
5602,등통증,2830.0,32100.0,0.8,2.0,0.04,0.01,14,3
5629,어글리슈즈,3620.0,27000.0,21.3,502.9,0.63,2.01,15,3
5631,여자운동화,2240.0,18700.0,10.0,148.8,0.48,0.86,15,3
5636,발편한운동화,2700.0,23500.0,22.1,512.9,0.86,2.35,15,3
5637,발볼넓은운동화,1840.0,13300.0,12.7,196.5,0.73,1.58,15,3
5639,평발,1100.0,7240.0,1.6,0.3,0.16,0.01,15,3
5646,비브람,1150.0,5150.0,2.0,42.3,0.19,0.89,15,3
5671,제골기,1360.0,5680.0,1.5,22.9,0.12,0.44,15,3
5680,겨울실내슬리퍼,1220.0,4880.0,8.4,54.5,0.71,1.17,15,3
5687,발뒤꿈치통증,2380.0,30600.0,1.9,127.5,0.09,0.45,15,3
5688,골프용품,6500.0,23300.0,89.7,266.0,1.48,1.23,15,3
5707,발등통증,1680.0,19600.0,0.4,2.0,0.03,0.02,14,3
5710,신발밑창보강,1110.0,5530.0,7.3,182.8,0.71,3.56,15,3
5718,족저근막염,14000.0,106800.0,4.4,302.0,0.04,0.31,15,3
5723,등산준비물,1940.0,12400.0,4.3,92.2,0.24,0.82,15,3
5725,걷기운동,1090.0,4060.0,0.8,1.7,0.08,0.05,14,3
5731,여성겨울슬리퍼,1090.0,7880.0,17.4,249.3,1.66,3.32,15,3
5858,지압슬리퍼,3600.0,14600.0,27.9,378.4,0.83,2.79,15,3
5871,남자사무실슬리퍼,1010.0,2000.0,6.2,12.7,0.65,0.68,15,3
5897,EVA슬리퍼,1090.0,4940.0,2.9,39.5,0.28,0.87,15,3
5902,남자슬리퍼,1680.0,9020.0,5.3,79.5,0.34,0.95,15,3
5907,슬리퍼,19900.0,99700.0,72.1,818.3,0.39,0.88,15,3
5911,사무실실내화,1550.0,11000.0,12.1,42.3,0.82,0.39,15,3
5915,구름슬리퍼,1280.0,8030.0,1.9,83.1,0.16,1.13,15,3
5923,층간소음실내화,1570.0,16700.0,9.9,270.5,0.68,1.71,15,3
6030,남자정장구두,1210.0,7240.0,9.3,96.5,0.81,1.44,15,3
6042,남성구두,4620.0,22200.0,51.6,229.8,1.19,1.11,15,3
6046,남성로퍼,3270.0,11600.0,16.3,71.3,0.53,0.67,15,3
6062,발뒤꿈치갈라짐,1590.0,17800.0,5.5,256.8,0.36,1.51,15,3
